기준년월,행정구,시간대,평균이용금액(만원),평균이용건수
202509,사상구,11시,37019.4269,9652
202509,사상구,12시,37564.2811,12671
202509,사상구,13시,34937.1867,9998
202509,사상구,14시,34533.2807,9234
202509,사상구,15시,34360.2052,9335
202509,사상구,16시,33307.9307,9468
202509,사상구,17시,32503.3022,10451
202509,사상구,18시,32261.5819,10498
202509,사상구,19시,29592.7387,8673
202509,사상구,20시,23207.2543,6763
202509,사상구,21시,14806.5585,4944
202509,사상구,22시,10166.1406,3305
202509,사상구,23시,5604.1439,2033
202509,사하구,00시,4248.2777,1546
202509,사하구,01시,3346.906,1012
202509,사하구,02시,2077.6916,703
202509,사하구,03시,1549.8459,536
202509,사하구,04시,1379.0015,591
202509,사하구,05시,2285.0444,1039
202509,사하구,06시,3788.7232,2161
202509,사하구,07시,5414.8638,3302
202509,사하구,08시,8370.0149,4722
202509,사하구,09시,20019.3977,6998
202509,사하구,10시,32452.9854,9141
202509,사하구,11시,38176.9607,11149
202509,사하구,12시,40868.6963,13708
202509,사하구,13시,32778.9239,11014
202509,사하구,14시,34895.7955,10813
202509,사하구,15시,36767.7937,11174
202509,사하구,16시,38140.965,11818
202509,사하구,17시,38826.3869,12998
202509,사하구,18시,40408.5531,13141
202509,사하구,19시,36793.8481,10836
202509,사하구,20시,28103.5909,8426
202509,사하구,21시,17405.8092,6003
202509,사하구,22시,10040.474,3903
202509,사하구,23시,6693.2485,2452
202509,서구,00시,1183.6715,500
202509,서구,01시,672.7485,312
202509,서구,02시,474.6334,203
202509,서구,03시,283.1819,148
202509,서구,04시,305.3505,157
202509,서구,05시,1047.3491,331
202509,서구,06시,1573.5529,752
202509,서구,07시,3806.6088,1445
202509,서구,08시,7775.2073,2706
202509,서구,09시,22110.9051,3862
202509,서구,10시,31478.0148,4663
202509,서구,11시,28749.8019,5552
202509,서구,12시,22963.5456,6639
202509,서구,13시,19661.1671,5023
202509,서구,14시,22561.3724,4854
202509,서구,15시,19591.5996,4466
202509,서구,16시,15782.3544,4228
202509,서구,17시,12789.242,4060
202509,서구,18시,11869.452,4073
202509,서구,19시,10563.6759,3274
202509,서구,20시,7882.879,2531
202509,서구,21시,5292.4618,1918
202509,서구,22시,3178.3987,1380
202509,서구,23시,2039.3592,809
202509,수영구,00시,5204.9542,1876
202509,수영구,01시,3430.6967,1219
202509,수영구,02시,2252.2536,798
202509,수영구,03시,1406.0836,532
202509,수영구,04시,840.5748,406
202509,수영구,05시,1137.5683,550
202509,수영구,06시,1947.942,883
202509,수영구,07시,2387.4546,1514
202509,수영구,08시,5935.5527,3118
202509,수영구,09시,16125.679,5056
202509,수영구,10시,27459.3295,6551
202509,수영구,11시,35002.4873,8076
202509,수영구,12시,33180.713,10163
202509,수영구,13시,27923.3719,8698
202509,수영구,14시,28856.3325,8476
202509,수영구,15시,28680.4316,8814
202509,수영구,16시,27455.8749,8848
202509,수영구,17시,27392.1734,9060
202509,수영구,18시,28181.6959,9410
202509,수영구,19시,28071.6325,8516
202509,수영구,20시,24326.5271,7252
202509,수영구,21시,17678.4255,5940
202509,수영구,22시,12010.9963,4437
202509,수영구,23시,8014.2658,2930
202509,연제구,00시,3711.9029,1241
202509,연제구,01시,2718.1959,823
202509,연제구,02시,1780.0504,587
202509,연제구,03시,1148.6024,423
202509,연제구,04시,938.8658,383
202509,연제구,05시,1355.0328,599
202509,연제구,06시,1873.5419,988
202509,연제구,07시,3673.8476,1768
202509,연제구,08시,7755.9781,4065
202509,연제구,09시,17991.7978,5675
202509,연제구,10시,32444.0222,7154
202509,연제구,11시,40402.7607,9279
202509,연제구,12시,41557.1292,12462
202509,연제구,13시,34103.4724,9213
202509,연제구,14시,38331.0666,8672
202509,연제구,15시,36511.8981,8891
202509,연제구,16시,34977.3684,9405
202509,연제구,17시,32633.9443,9840
202509,연제구,18시,32431.6561,10457
202509,연제구,19시,30454.9625,8692
202509,연제구,20시,26199.8048,6985
202509,연제구,21시,17097.5426,5305
202509,연제구,22시,9951.0211,3461
202509,연제구,23시,5746.328,2163
202509,영도구,00시,1173.7321,503
202509,영도구,01시,797.2817,326
202509,영도구,02시,516.9382,208
202509,영도구,03시,266.3265,138
202509,영도구,04시,357.6608,191
202509,영도구,05시,450.5004,280
202509,영도구,06시,881.6966,611
202509,영도구,07시,1354.8543,936
202509,영도구,08시,2606.7032,1632
202509,영도구,09시,6744.227,2472
202509,영도구,10시,9835.1236,2944
202509,영도구,11시,11491.2598,3939
202509,영도구,12시,13849.44,5226
202509,영도구,13시,11276.2614,3883
202509,영도구,14시,10511.7262,3716
202509,영도구,15시,10172.6645,3652
202509,영도구,16시,10050.789,3738
202509,영도구,17시,10375.0524,3864
202509,영도구,18시,11399.8359,3892
202509,영도구,19시,10242.1604,3077
202509,영도구,20시,7542.552,2336
202509,영도구,21시,4346.9128,1717
202509,영도구,22시,2850.8961,1197
202509,영도구,23시,1975.5034,835
202509,중구,00시,2526.2107,706
202509,중구,01시,1742.4603,503
202509,중구,02시,1309.6405,326
202509,중구,03시,712.2455,221
202509,중구,04시,592.0165,184
202509,중구,05시,592.2957,220
202509,중구,06시,763.5964,357
202509,중구,07시,1442.3635,843
202509,중구,08시,2773.1242,2158
202509,중구,09시,6625.5639,2272
202509,중구,10시,12981.3372,3071
202509,중구,11시,21307.3501,4982
202509,중구,12시,26489.485,8000
202509,중구,13시,23785.4849,6385
202509,중구,14시,24089.5172,5866
202509,중구,15시,22766.2922,5729
202509,중구,16시,21268.8388,5434
202509,중구,17시,19309.4764,5265
202509,중구,18시,19503.9626,5378
202509,중구,19시,18741.3581,4544
202509,중구,20시,13695.7132,3457
202509,중구,21시,8290.8755,2456
202509,중구,22시,5361.2213,1725
202509,중구,23시,3667.2271,1113
202509,해운대구,00시,5603.2186,2249
202509,해운대구,01시,3709.3713,1391
202509,해운대구,02시,2251.7993,904
202509,해운대구,03시,1411.0736,643
202509,해운대구,04시,1507.1056,634
202509,해운대구,05시,2667.7378,1018
202509,해운대구,06시,4150.6611,1789
202509,해운대구,07시,6864.6147,3394
202509,해운대구,08시,13489.6516,6686
202509,해운대구,09시,32799.4378,10054
202509,해운대구,10시,57341.0052,12750
202509,해운대구,11시,82791.0588,16701
202509,해운대구,12시,86836.509,21512
202509,해운대구,13시,89333.369,21248
202509,해운대구,14시,91329.333,17207
202509,해운대구,15시,93998.5992,17406
202509,해운대구,16시,91531.9814,17392
202509,해운대구,17시,82419.2813,17527
202509,해운대구,18시,76966.4647,17264
202509,해운대구,19시,67264.0364,14896
202509,해운대구,20시,44354.1893,11365
202509,해운대구,21시,25824.7062,8497
202509,해운대구,22시,16227.1047,5919
202509,해운대구,23시,9969.4589,3695
202510,강서구,00시,3657.7601,630
202510,강서구,01시,2416.4782,414
202510,강서구,02시,1916.3519,299
202510,강서구,03시,1737.0684,268
202510,강서구,04시,2232.2335,342
202510,강서구,05시,3909.9576,758
202510,강서구,06시,8602.3809,2071
202510,강서구,07시,10719.8387,3008
202510,강서구,08시,13833.9134,3631
202510,강서구,09시,19466.6434,4221
202510,강서구,10시,24663.3031,4984
202510,강서구,11시,30705.3916,6948
202510,강서구,12시,34743.5199,9203
202510,강서구,13시,31755.3466,7289
202510,강서구,14시,32118.6725,6612
202510,강서구,15시,31866.6448,6390
202510,강서구,16시,31447.3425,6594
202510,강서구,17시,31007.1979,7209
202510,강서구,18시,28996.6665,6890
202510,강서구,19시,27521.7568,5979
202510,강서구,20시,22852.2271,4715
202510,강서구,21시,14230.7232,3035
202510,강서구,22시,8992.7221,1799
202510,강서구,23시,5988.2002,1080
202510,금정구,00시,2781.6771,1445
202510,금정구,01시,1803.8342,836
202510,금정구,02시,1164.3747,562
202510,금정구,03시,691.2307,386
202510,금정구,04시,616.0342,352
202510,금정구,05시,1028.156,542
202510,금정구,06시,1873.4741,1043
202510,금정구,07시,3488.4133,1837
202510,금정구,08시,5912.7261,3543
202510,금정구,09시,15495.5764,5345
202510,금정구,10시,23936.0971,7199
202510,금정구,11시,32496.6663,9460
202510,금정구,12시,39566.4516,12695
202510,금정구,13시,32284.7001,10501
202510,금정구,14시,33300.3696,9781
202510,금정구,15시,30422.474,9459
202510,금정구,16시,31768.2678,9754
202510,금정구,17시,31708.9806,10213
202510,금정구,18시,30945.8339,10341
202510,금정구,19시,27080.7187,8341
202510,금정구,20시,19150.2949,6481
202510,금정구,21시,11774.6183,4834
202510,금정구,22시,6991.8334,3385
202510,금정구,23시,4730.1623,2218
202510,기장군,00시,1844.0836,696
202510,기장군,01시,1106.4819,429
202510,기장군,02시,599.863,271
202510,기장군,03시,352.6821,183
202510,기장군,04시,334.4483,199
202510,기장군,05시,1069.2943,431
202510,기장군,06시,2494.5889,898
202510,기장군,07시,3583.9309,1587
202510,기장군,08시,6393.1051,2442
202510,기장군,09시,13202.4756,3876
202510,기장군,10시,22480.0243,5371
202510,기장군,11시,37739.7663,7917
202510,기장군,12시,52375.3321,10825
202510,기장군,13시,56189.3466,10444
202510,기장군,14시,56358.7958,10128
202510,기장군,15시,52047.2631,9668
202510,기장군,16시,51625.5871,9354
202510,기장군,17시,49316.2114,9078
202510,기장군,18시,44309.4487,8395
202510,기장군,19시,35869.843,6901
202510,기장군,20시,23498.2519,5062
202510,기장군,21시,9792.0184,3111
202510,기장군,22시,5153.728,1981
202510,기장군,23시,2942.4144,1190
202510,남구,00시,3742.2125,1922
202510,남구,01시,2473.7879,1188
202510,남구,02시,1604.8426,833
202510,남구,03시,1067.3512,558
202510,남구,04시,975.9111,510
202510,남구,05시,1710.5632,748
202510,남구,06시,2609.2918,1153
202510,남구,07시,3617.5012,1886
202510,남구,08시,6673.9992,3842
202510,남구,09시,14438.8178,5857
202510,남구,10시,25804.9184,7881
202510,남구,11시,32421.3186,10833
202510,남구,12시,37274.1829,13906
202510,남구,13시,31710.1453,11170
202510,남구,14시,32199.4255,10457
202510,남구,15시,32958.3795,10576
202510,남구,16시,34513.5731,10947
202510,남구,17시,32621.0905,11206
202510,남구,18시,32735.2404,11271
202510,남구,19시,29185.8317,9490
202510,남구,20시,23032.021,7577
202510,남구,21시,14693.0194,5892
202510,남구,22시,8966.9491,4230
202510,남구,23시,5878.8431,2945
202510,동구,00시,2176.8264,714
202510,동구,01시,1535.3247,494
202510,동구,02시,1571.7083,354
202510,동구,03시,1448.9172,253
202510,동구,04시,976.914,298
202510,동구,05시,1165.0445,511
202510,동구,06시,1934.2029,893
202510,동구,07시,2845.3268,1564
202510,동구,08시,4703.803,2913
202510,동구,09시,10641.9566,3599
202510,동구,10시,18490.5673,4274
202510,동구,11시,24007.065,6309
202510,동구,12시,22924.7173,7936
202510,동구,13시,17313.3202,5958
202510,동구,14시,16763.3153,5294
202510,동구,15시,16890.442,5170
202510,동구,16시,15626.036,5193
202510,동구,17시,13866.415,5066
202510,동구,18시,14007.485,5266
202510,동구,19시,13093.2393,4420
202510,동구,20시,9824.7545,3373
202510,동구,21시,6317.5542,2473
202510,동구,22시,4435.1215,1662
202510,동구,23시,3514.0487,1053
202510,동래구,00시,5313.88,1782
202510,동래구,01시,3553.3159,1128
202510,동래구,02시,2417.9855,783
202510,동래구,03시,1551.5564,528
202510,동래구,04시,1170.155,482
202510,동래구,05시,1710.3799,786
202510,동래구,06시,2588.6117,1200
202510,동래구,07시,3912.7168,1963
202510,동래구,08시,9304.9814,4037
202510,동래구,09시,27735.382,6791
202510,동래구,10시,42490.875,9228
202510,동래구,11시,52190.5579,11340
202510,동래구,12시,54180.9731,14235
202510,동래구,13시,46797.4122,12602
202510,동래구,14시,45847.6932,12239
202510,동래구,15시,47514.3429,12387
202510,동래구,16시,45158.1219,12543
202510,동래구,17시,42925.5193,12774
202510,동래구,18시,42445.8103,12741
202510,동래구,19시,39670.3158,10946
202510,동래구,20시,31094.6185,8765
202510,동래구,21시,20435.9855,6594
202510,동래구,22시,13166.7441,4579
202510,동래구,23시,8813.6078,2901
202510,부산진구,00시,10039.2743,3835
202510,부산진구,01시,7247.8398,2694
202510,부산진구,02시,4892.0666,1907
202510,부산진구,03시,3483.0971,1365
202510,부산진구,04시,2692.8926,1185
202510,부산진구,05시,2938.7978,1509
202510,부산진구,06시,3745.1809,2079
202510,부산진구,07시,5864.0108,3395
202510,부산진구,08시,13810.667,7080
202510,부산진구,09시,36482.4016,10979
202510,부산진구,10시,64066.2906,14690
202510,부산진구,11시,83633.3042,19755
202510,부산진구,12시,86810.1808,26303
202510,부산진구,13시,76813.6489,23037
202510,부산진구,14시,85154.7479,22205
202510,부산진구,15시,86739.6201,22441
202510,부산진구,16시,80670.6428,22811
202510,부산진구,17시,73966.1513,22492
202510,부산진구,18시,69887.0415,21955
202510,부산진구,19시,63755.7908,18805
202510,부산진구,20시,48191.8717,15352
202510,부산진구,21시,32781.0531,11960
202510,부산진구,22시,22274.2719,8788
202510,부산진구,23시,15549.0906,5917
202510,북구,00시,3311.8105,1324
202510,북구,01시,2235.1878,843
202510,북구,02시,1487.66,568
202510,북구,03시,926.6809,401
202510,북구,04시,829.5605,394
202510,북구,05시,1190.3024,647
202510,북구,06시,2121.7692,1138
202510,북구,07시,2868.4653,1752
202510,북구,08시,7440.6594,3504
202510,북구,09시,23227.7419,7046
202510,북구,10시,41106.7196,10054
202510,북구,11시,48803.9412,12418
202510,북구,12시,49668.1745,14456
202510,북구,13시,45764.3097,12789
202510,북구,14시,48837.1375,12853
202510,북구,15시,50633.3498,13632
202510,북구,16시,51206.0666,14122
202510,북구,17시,49051.0948,14233
202510,북구,18시,46407.731,13572
202510,북구,19시,39537.3715,11141
202510,북구,20시,29902.0527,8853
202510,북구,21시,18231.9064,6258
202510,북구,22시,8509.0032,3355
202510,북구,23시,5206.5362,2097
202510,사상구,00시,3515.9894,1322
202510,사상구,01시,2358.7132,884
202510,사상구,02시,1585.6209,606
202510,사상구,03시,1175.1136,467
202510,사상구,04시,1141.814,464
202510,사상구,05시,2335.4073,924
202510,사상구,06시,4135.3577,1663
202510,사상구,07시,5805.1723,2832
202510,사상구,08시,9580.7064,4286
202510,사상구,09시,19058.1132,5995
202510,사상구,10시,29653.8024,7496
202510,사상구,11시,33333.0293,9248
202510,사상구,12시,36208.1057,11846
202510,사상구,13시,31719.132,9673
202510,사상구,14시,32223.0035,9243
202510,사상구,15시,32643.6726,9282
202510,사상구,16시,31953.2414,9259
202510,사상구,17시,30194.5552,9818
202510,사상구,18시,29723.8916,9648
202510,사상구,19시,27117.08,8108
202510,사상구,20시,21011.8118,6376
202510,사상구,21시,13510.1872,4687
202510,사상구,22시,8930.0965,3202
202510,사상구,23시,5862.071,2017
202510,사하구,00시,4297.8631,1614
202510,사하구,01시,2971.1842,1069
202510,사하구,02시,2080.5288,766
202510,사하구,03시,1504.5395,563
202510,사하구,04시,1338.9077,568
202510,사하구,05시,1879.9242,920
202510,사하구,06시,3201.2384,1831
202510,사하구,07시,4782.3343,2806
202510,사하구,08시,8208.2805,4200
202510,사하구,09시,18305.5466,6454
202510,사하구,10시,29361.128,8656
202510,사하구,11시,36001.6751,10665
202510,사하구,12시,38704.6682,13197
202510,사하구,13시,31970.4598,10992
202510,사하구,14시,34652.291,10943
202510,사하구,15시,35230.5054,11075
202510,사하구,16시,35866.6651,11537
202510,사하구,17시,36857.1045,12325
202510,사하구,18시,36544.5021,12151
202510,사하구,19시,32361.2068,10010
202510,사하구,20시,25475.3832,7956
202510,사하구,21시,15426.4531,5677
202510,사하구,22시,9971.4258,3867
202510,사하구,23시,6562.5483,2511
202510,서구,00시,1275.4546,512
202510,서구,01시,688.9799,321
202510,서구,02시,457.8193,210
202510,서구,03시,274.4331,147
202510,서구,04시,329.9491,146
202510,서구,05시,1094.0106,318
202510,서구,06시,1350.441,623
202510,서구,07시,3605.1341,1226
202510,서구,08시,7159.2743,2340
202510,서구,09시,18154.9622,3447
202510,서구,10시,26020.4538,4167
202510,서구,11시,25567.1099,5057
202510,서구,12시,21390.4033,6117
202510,서구,13시,18004.7289,4830
202510,서구,14시,19941.8265,4639
202510,서구,15시,17471.5392,4398
202510,서구,16시,14974.453,4080
202510,서구,17시,11712.0253,3882
202510,서구,18시,10983.9975,3746
202510,서구,19시,9819.1007,3041
202510,서구,20시,7615.5195,2423
202510,서구,21시,5103.0743,1850
202510,서구,22시,3062.8235,1353
202510,서구,23시,2024.963,817
202510,수영구,00시,5231.6077,1992
202510,수영구,01시,3493.0079,1293
202510,수영구,02시,2227.3441,808
202510,수영구,03시,1447.2202,555
202510,수영구,04시,897.6339,415
202510,수영구,05시,1002.8706,517
202510,수영구,06시,1363.2779,777
202510,수영구,07시,2241.9587,1295
202510,수영구,08시,5191.3432,2755
202510,수영구,09시,14379.7398,4727
202510,수영구,10시,25530.0495,6315
202510,수영구,11시,30375.0021,7853
202510,수영구,12시,31723.0217,10025
202510,수영구,13시,27342.4355,8828
202510,수영구,14시,28499.9104,8837
202510,수영구,15시,28322.3793,9046
202510,수영구,16시,27731.4532,9119
202510,수영구,17시,25812.7811,9092
202510,수영구,18시,27471.4864,9315
202510,수영구,19시,28187.2818,8509
202510,수영구,20시,23889.5282,7504
202510,수영구,21시,17350.6506,6106
202510,수영구,22시,11516.6621,4592
202510,수영구,23시,7842.0553,3064
202510,연제구,00시,3852.4233,1373
202510,연제구,01시,2625.1391,871
202510,연제구,02시,1843.2607,613
202510,연제구,03시,1265.9091,438
202510,연제구,04시,919.4214,390
202510,연제구,05시,1256.6743,555
202510,연제구,06시,1652.6191,882
202510,연제구,07시,2696.8484,1526
202510,연제구,08시,8495.0025,3471
202510,연제구,09시,15130.8144,5050
202510,연제구,10시,28232.2067,6649
202510,연제구,11시,34633.8463,8782
202510,연제구,12시,37780.6166,11564
202510,연제구,13시,30548.0028,8972
202510,연제구,14시,32726.5569,8559
202510,연제구,15시,32140.8932,8691
202510,연제구,16시,31737.6482,8961
202510,연제구,17시,30449.8391,9224
202510,연제구,18시,30010.8319,9613
202510,연제구,19시,28216.0603,8167
202510,연제구,20시,23421.1709,6662
202510,연제구,21시,15590.9616,5066
202510,연제구,22시,9253.4175,3432
202510,연제구,23시,6100.8787,2209
202510,영도구,00시,1243.6417,524
202510,영도구,01시,772.2638,348
202510,영도구,02시,515.9907,240
202510,영도구,03시,304.9563,174
202510,영도구,04시,285.5761,186
202510,영도구,05시,518.9043,274
202510,영도구,06시,796.3495,533
202510,영도구,07시,1136.482,813
202510,영도구,08시,2305.8932,1426
202510,영도구,09시,5723.703,2262
202510,영도구,10시,9124.66,2804
202510,영도구,11시,10383.1374,3762
202510,영도구,12시,12973.9396,4901
202510,영도구,13시,11643.4986,3911
202510,영도구,14시,10816.9153,3796
202510,영도구,15시,10060.956,3749
202510,영도구,16시,9852.4041,3759
202510,영도구,17시,9900.6196,3757
202510,영도구,18시,10346.4579,3586
202510,영도구,19시,9767.9006,2912
202510,영도구,20시,6625.0276,2211
202510,영도구,21시,4248.1947,1671
202510,영도구,22시,2668.8713,1176
202510,영도구,23시,1814.1043,822
202510,중구,00시,2687.671,735
202510,중구,01시,1814.8956,533
202510,중구,02시,1200.9221,362
202510,중구,03시,745.714,245
202510,중구,04시,585.7432,171
202510,중구,05시,464.2306,195
202510,중구,06시,754.5862,295
202510,중구,07시,1269.8613,705
202510,중구,08시,2436.9077,1841
202510,중구,09시,5843.1967,2059
202510,중구,10시,11384.9676,2916
202510,중구,11시,19234.9003,4903
202510,중구,12시,25412.3785,7782
202510,중구,13시,24736.7463,6799
202510,중구,14시,25169.7286,6640
202510,중구,15시,24790.3371,6488
202510,중구,16시,23051.4455,6126
202510,중구,17시,21145.1877,5810
202510,중구,18시,21352.2658,5771
202510,중구,19시,20363.2668,4907
202510,중구,20시,14503.3614,3836
202510,중구,21시,8647.9022,2733
202510,중구,22시,5872.0275,1879
202510,중구,23시,3899.6058,1178
202510,해운대구,00시,5253.6237,2248
202510,해운대구,01시,3380.2766,1403
202510,해운대구,02시,2170.4296,922
202510,해운대구,03시,1319.4869,645
202510,해운대구,04시,1409.2765,596
202510,해운대구,05시,2163.2903,891
202510,해운대구,06시,3406.2309,1589
202510,해운대구,07시,5863.5581,3004
202510,해운대구,08시,12562.8052,5972
202510,해운대구,09시,29474.1092,9317
202510,해운대구,10시,51343.9951,12326
202510,해운대구,11시,76671.9761,16235
202510,해운대구,12시,84723.7714,20619
202510,해운대구,13시,89008.1878,19123
202510,해운대구,14시,91045.1416,18895
202510,해운대구,15시,93510.3027,18495
202510,해운대구,16시,86525.4979,17444
202510,해운대구,17시,79704.7796,17317
202510,해운대구,18시,73764.8016,16721
202510,해운대구,19시,66096.5884,14483
202510,해운대구,20시,42300.1314,11318
202510,해운대구,21시,25521.0249,8586
202510,해운대구,22시,16235.3315,5945
202510,해운대구,23시,10289.5525,3719
202511,강서구,00시,4131.1096,611
202511,강서구,01시,2318.7905,381
202511,강서구,02시,1868.3998,280
202511,강서구,03시,1846.7337,246
202511,강서구,04시,2265.7381,326
202511,강서구,05시,4518.7539,781
202511,강서구,06시,9032.6763,2150
202511,강서구,07시,11584.3611,3116
202511,강서구,08시,14534.5376,3796
202511,강서구,09시,21545.4688,4368
202511,강서구,10시,27377.7687,5090
202511,강서구,11시,33444.5018,7202
202511,강서구,12시,38047.5837,9766
202511,강서구,13시,33791.1233,7331
202511,강서구,14시,33902.101,6665
202511,강서구,15시,32949.5646,6440
202511,강서구,16시,33154.4313,6744
202511,강서구,17시,33589.4667,7412
202511,강서구,18시,30280.5985,7042
202511,강서구,19시,28633.9458,5991
202511,강서구,20시,23757.3385,4630
202511,강서구,21시,14932.5338,2880
202511,강서구,22시,9659.2942,1624
202511,강서구,23시,5457.1069,942
202511,금정구,00시,2931.5514,1348
202511,금정구,01시,1748.5854,779
202511,금정구,02시,1091.9718,484
202511,금정구,03시,698.6194,340
202511,금정구,04시,589.4273,307
202511,금정구,05시,1392.8551,543
202511,금정구,06시,2291.3526,1079
202511,금정구,07시,3533.464,1941
202511,금정구,08시,5672.8001,3781
202511,금정구,09시,17847.0613,5774
202511,금정구,10시,26182.5934,7702
202511,금정구,11시,36399.0905,10340
202511,금정구,12시,42846.6345,14211
202511,금정구,13시,40030.5982,11369
202511,금정구,14시,35353.4802,10423
202511,금정구,15시,34386.4504,10120
202511,금정구,16시,37151.0684,10693
202511,금정구,17시,34514.3514,10974
202511,금정구,18시,34464.4262,10974
202511,금정구,19시,27871.8668,8639
202511,금정구,20시,20653.8877,6572
202511,금정구,21시,12760.9675,4827
202511,금정구,22시,7313.9665,3332
202511,금정구,23시,4684.0217,2119
202511,기장군,00시,1622.4835,618
202511,기장군,01시,1021.0561,398
202511,기장군,02시,577.0613,243
202511,기장군,03시,331.6731,170
202511,기장군,04시,371.6135,195
202511,기장군,05시,1146.4726,466
202511,기장군,06시,2689.9909,945
202511,기장군,07시,4059.1272,1628
202511,기장군,08시,7020.5672,2552
202511,기장군,09시,13204.1692,3965
202511,기장군,10시,23060.9168,5486
202511,기장군,11시,38563.5419,8011
202511,기장군,12시,52501.6738,11021
202511,기장군,13시,55673.1487,10202
202511,기장군,14시,53987.704,9787
202511,기장군,15시,51523.7552,9240
202511,기장군,16시,52432.3129,9052
202511,기장군,17시,48177.3693,8778
202511,기장군,18시,42488.5652,8099
202511,기장군,19시,34582.212,6499
202511,기장군,20시,21950.3366,4643
202511,기장군,21시,9085.4275,2908
202511,기장군,22시,4703.5377,1767
202511,기장군,23시,2967.7852,1051
202511,남구,00시,3749.2659,1796
202511,남구,01시,2477.2562,1106
202511,남구,02시,1558.3892,728
202511,남구,03시,1092.7097,521
202511,남구,04시,1028.1018,476
202511,남구,05시,1812.1994,749
202511,남구,06시,2848.7212,1169
202511,남구,07시,3759.7244,1938
202511,남구,08시,7370.6147,4113
202511,남구,09시,16561.69,6314
202511,남구,10시,29061.1109,8389
202511,남구,11시,36628.0231,11852
202511,남구,12시,41463.1823,15571
202511,남구,13시,35153.2946,11959
202511,남구,14시,34232.4496,11116
202511,남구,15시,36354.1057,11363
202511,남구,16시,37396.6871,11737
202511,남구,17시,36527.2002,12088
202511,남구,18시,35329.6597,11806
202511,남구,19시,30847.4157,9673
202511,남구,20시,24140.2177,7652
202511,남구,21시,15431.1354,5916
202511,남구,22시,9580.6033,4165
202511,남구,23시,5822.5232,2777
202511,동구,00시,1958.2535,636
202511,동구,01시,1479.0509,448
202511,동구,02시,1433.1853,312
202511,동구,03시,1257.0591,236
202511,동구,04시,1339.4635,273
202511,동구,05시,1209.0304,530
202511,동구,06시,1721.0934,907
202511,동구,07시,3114.5058,1682
202511,동구,08시,4942.11,3171
202511,동구,09시,12311.3884,3867
202511,동구,10시,19445.7185,4466
202511,동구,11시,27612.0634,6832
202511,동구,12시,24465.5712,8666
202511,동구,13시,20611.822,6410
202511,동구,14시,18923.3518,5532
202511,동구,15시,17398.106,5352
202511,동구,16시,17608.3127,5356
202511,동구,17시,15378.2228,5288
202511,동구,18시,14988.8385,5481
202511,동구,19시,13662.0575,4498
202511,동구,20시,10037.8912,3313
202511,동구,21시,6621.8545,2398
202511,동구,22시,4255.6573,1547
202511,동구,23시,3215.206,965
202511,동래구,00시,5183.9623,1625
202511,동래구,01시,3240.9469,1016
202511,동래구,02시,2240.3973,673
202511,동래구,03시,1426.196,475
202511,동래구,04시,1151.8975,464
202511,동래구,05시,1981.4539,833
202511,동래구,06시,2545.827,1264
202511,동래구,07시,4147.0566,2079
202511,동래구,08시,10011.1647,4328
202511,동래구,09시,27950.8265,7315
202511,동래구,10시,50246.9314,9824
202511,동래구,11시,56234.8603,12189
202511,동래구,12시,56764.8748,15500
202511,동래구,13시,55204.5207,13438
202511,동래구,14시,49361.4054,13027
202511,동래구,15시,50050.3958,13231
202511,동래구,16시,48670.7294,13503
202511,동래구,17시,46088.9886,13594
202511,동래구,18시,45568.3348,13380
202511,동래구,19시,42197.0932,11131
202511,동래구,20시,33070.9823,8640
202511,동래구,21시,20811.0371,6413
202511,동래구,22시,12893.351,4325
202511,동래구,23시,8240.2997,2710
202511,부산진구,00시,9815.5164,3552
202511,부산진구,01시,6979.4856,2532
202511,부산진구,02시,4739.1971,1795
202511,부산진구,03시,3235.7752,1290
202511,부산진구,04시,2701.367,1139
202511,부산진구,05시,2844.8241,1521
202511,부산진구,06시,4469.995,2138
202511,부산진구,07시,5613.0507,3453
202511,부산진구,08시,13770.205,7458
202511,부산진구,09시,39565.591,11657
202511,부산진구,10시,69782.7965,15603
202511,부산진구,11시,89308.1276,21252
202511,부산진구,12시,96126.9365,28780
202511,부산진구,13시,87132.9445,24611
202511,부산진구,14시,90039.3427,23421
202511,부산진구,15시,93778.75,23713
202511,부산진구,16시,86338.3331,24088
202511,부산진구,17시,77974.0931,23559
202511,부산진구,18시,73960.6366,22817
202511,부산진구,19시,66956.2172,19198
202511,부산진구,20시,51580.4417,15348
202511,부산진구,21시,34077.9673,11687
202511,부산진구,22시,23065.8608,8503
202511,부산진구,23시,14752.5373,5558
202511,북구,00시,3130.3169,1203
202511,북구,01시,2021.6234,714
202511,북구,02시,1289.8717,480
202511,북구,03시,837.4186,366
202511,북구,04시,763.1595,377
202511,북구,05시,1277.2612,664
202511,북구,06시,2241.1063,1161
202511,북구,07시,3005.7733,1812
202511,북구,08시,7546.5142,3571
202511,북구,09시,22730.3744,7037
202511,북구,10시,41196.5321,10145
202511,북구,11시,49903.389,12704
202511,북구,12시,50454.954,14925
202511,북구,13시,45640.9032,13013
202511,북구,14시,48453.9675,13270
202511,북구,15시,52558.9851,14203
202511,북구,16시,53335.8699,14752
202511,북구,17시,50682.7539,14878
202511,북구,18시,47386.3286,13877
202511,북구,19시,39294.586,10927
202511,북구,20시,29455.6833,8416
202511,북구,21시,17570.1014,5812
202511,북구,22시,7846.7223,3086
202511,북구,23시,4858.8249,1876
202511,사상구,00시,3200.3542,1212
