행정구,기준연월,업종대분류,현지인 소비액(만원),외지인 소비액(만원),외국인 소비액(만원)
부산진구,202305,식음료업,0,3530000,88882
부산진구,202305,여가서비스업,12507,184508,522272
부산진구,202305,여행업,4296,20749,0
부산진구,202305,운송업,73,289333,2484
부산진구,202305,의료웰니스업,0,343905,37611
부산진구,202306,쇼핑업,604408,3230000,387809
부산진구,202306,숙박업,18379,190789,42070
부산진구,202306,식음료업,0,3390000,79133
부산진구,202306,여가서비스업,14951,187745,542299
부산진구,202306,여행업,9151,28094,20
부산진구,202306,운송업,139,324341,2527
부산진구,202306,의료웰니스업,0,357644,38841
부산진구,202307,쇼핑업,640036,3540000,354418
부산진구,202307,숙박업,19396,188124,38306
부산진구,202307,식음료업,0,3630000,77238
부산진구,202307,여가서비스업,13567,193456,455145
부산진구,202307,여행업,2308,29656,0
부산진구,202307,운송업,68,354746,1900
부산진구,202307,의료웰니스업,0,356682,31010
부산진구,202308,쇼핑업,507672,3220000,387234
부산진구,202308,숙박업,19636,194238,41615
부산진구,202308,식음료업,0,3570000,82657
부산진구,202308,여가서비스업,12858,189053,444155
부산진구,202308,여행업,2576,20967,0
부산진구,202308,운송업,34,355549,2213
부산진구,202308,의료웰니스업,0,354847,34964
부산진구,202309,쇼핑업,624347,3640000,409880
부산진구,202309,숙박업,17265,147478,35928
부산진구,202309,식음료업,0,3380000,89580
부산진구,202309,여가서비스업,8814,173734,595191
부산진구,202309,여행업,2564,22784,2
부산진구,202309,운송업,113,341075,2369
부산진구,202309,의료웰니스업,0,351351,42308
부산진구,202310,쇼핑업,669247,3530000,620247
부산진구,202310,숙박업,15591,135532,52302
부산진구,202310,식음료업,0,3430000,126587
부산진구,202310,여가서비스업,6659,169137,670482
부산진구,202310,여행업,3389,42697,0
부산진구,202310,운송업,314,343942,3761
부산진구,202310,의료웰니스업,0,340465,49964
부산진구,202311,쇼핑업,787707,3690000,634159
부산진구,202311,숙박업,16389,144343,40894
부산진구,202311,식음료업,0,3120000,118287
부산진구,202311,여가서비스업,6787,148086,699648
부산진구,202311,여행업,10249,39846,0
부산진구,202311,운송업,40,316663,3138
부산진구,202311,의료웰니스업,0,322232,63539
부산진구,202312,쇼핑업,737083,3790000,395609
부산진구,202312,숙박업,21296,190819,27871
부산진구,202312,식음료업,0,3900000,79169
부산진구,202312,여가서비스업,16266,211820,678343
부산진구,202312,여행업,6263,39529,0
부산진구,202312,운송업,0,337731,2149
부산진구,202312,의료웰니스업,0,373465,53217
부산진구,202401,쇼핑업,549609,3200000,282494
부산진구,202401,숙박업,13207,128304,17514
부산진구,202401,식음료업,0,3310000,59516
부산진구,202401,여가서비스업,8697,188536,620212
부산진구,202401,여행업,2291,50282,0
부산진구,202401,운송업,73,282951,1528
부산진구,202401,의료웰니스업,0,324582,42125
부산진구,202402,쇼핑업,573933,3220000,332912
부산진구,202402,숙박업,27569,163567,21349
부산진구,202402,식음료업,0,3350000,68422
부산진구,202402,여가서비스업,11051,203772,749328
부산진구,202402,여행업,2426,18284,0
부산진구,202402,운송업,210,314492,1243
부산진구,202402,의료웰니스업,0,327526,36793
부산진구,202403,쇼핑업,628086,3510000,485359
부산진구,202403,숙박업,17027,158244,42666
부산진구,202403,식음료업,0,3540000,111825
부산진구,202403,여가서비스업,11044,193519,722335
부산진구,202403,여행업,4350,33836,0
부산진구,202403,운송업,42,340069,2292
부산진구,202403,의료웰니스업,0,390385,71654
부산진구,202404,쇼핑업,641447,3200000,553265
부산진구,202404,숙박업,13970,118488,45532
부산진구,202404,식음료업,0,3210000,129989
부산진구,202404,여가서비스업,9678,166473,740369
부산진구,202404,여행업,1938,29481,5
부산진구,202404,운송업,476,323466,2772
부산진구,202404,의료웰니스업,0,333202,84445
부산진구,202405,쇼핑업,666723,3560000,664286
부산진구,202405,숙박업,14233,161738,47556
부산진구,202405,식음료업,0,3630000,144467
부산진구,202405,여가서비스업,10823,193018,592241
부산진구,202405,여행업,4895,31616,0
부산진구,202405,운송업,163,351007,2959
부산진구,202405,의료웰니스업,0,382261,101877
부산진구,202406,쇼핑업,491585,2980000,791128
부산진구,202406,숙박업,16460,170545,33090
부산진구,202406,식음료업,0,3470000,147663
부산진구,202406,여가서비스업,11058,192013,574002
부산진구,202406,여행업,3358,26589,0
부산진구,202406,운송업,726,333577,3517
부산진구,202406,의료웰니스업,0,366108,113933
부산진구,202407,쇼핑업,479296,2930000,493171
부산진구,202407,숙박업,14711,180387,35419
부산진구,202407,식음료업,0,3470000,121976
부산진구,202407,여가서비스업,9573,190964,781346
부산진구,202407,여행업,1688,28256,0
부산진구,202407,운송업,81,318113,3027
부산진구,202407,의료웰니스업,0,360346,110399
부산진구,202408,쇼핑업,521770,2950000,620289
부산진구,202408,숙박업,12151,195525,46189
부산진구,202408,식음료업,0,3700000,150321
부산진구,202408,여가서비스업,11355,222309,686296
부산진구,202408,여행업,2167,35247,181
부산진구,202408,운송업,486,371114,4141
부산진구,202408,의료웰니스업,0,371859,121816
부산진구,202409,쇼핑업,493157,3280000,631011
부산진구,202409,숙박업,15928,132587,32327
부산진구,202409,식음료업,0,3300000,164084
부산진구,202409,여가서비스업,8743,201235,791474
부산진구,202409,여행업,4243,67833,0
부산진구,202409,운송업,217,349050,3814
부산진구,202409,의료웰니스업,0,359073,156809
부산진구,202410,쇼핑업,513219,3190000,683579
부산진구,202410,숙박업,14412,130191,39922
부산진구,202410,식음료업,0,3350000,176601
부산진구,202410,여가서비스업,5481,183326,780540
부산진구,202410,여행업,3851,47792,44
부산진구,202410,운송업,119,308974,4082
부산진구,202410,의료웰니스업,0,341231,217928
부산진구,202411,쇼핑업,612253,3360000,640217
부산진구,202411,숙박업,36165,124955,30978
부산진구,202411,식음료업,0,3370000,147939
부산진구,202411,여가서비스업,5731,160737,673216
부산진구,202411,여행업,4591,36345,0
부산진구,202411,운송업,2138,298547,3555
부산진구,202411,의료웰니스업,0,339657,228187
부산진구,202412,쇼핑업,598371,3310000,650710
부산진구,202412,숙박업,18746,160388,28170
부산진구,202412,식음료업,0,3790000,131502
부산진구,202412,여가서비스업,10029,204854,638338
부산진구,202412,여행업,8530,44762,0
부산진구,202412,운송업,338,316528,2814
부산진구,202412,의료웰니스업,0,366614,261131
부산진구,202501,쇼핑업,480452,3260000,532716
부산진구,202501,숙박업,19642,122663,18817
부산진구,202501,식음료업,0,3510000,103327
부산진구,202501,여가서비스업,7929,202933,668441
부산진구,202501,여행업,2569,42818,0
부산진구,202501,운송업,105,311342,1921
부산진구,202501,의료웰니스업,0,352914,194432
부산진구,202502,쇼핑업,410164,2720000,437280
부산진구,202502,숙박업,24975,160808,16102
부산진구,202502,식음료업,0,3100000,88672
부산진구,202502,여가서비스업,5114,172181,606023
부산진구,202502,여행업,3313,53099,0
부산진구,202502,운송업,472,296096,1714
부산진구,202502,의료웰니스업,0,349040,193234
부산진구,202503,쇼핑업,455819,3100000,883281
부산진구,202503,숙박업,10259,111924,29366
부산진구,202503,식음료업,0,3420000,184875
부산진구,202503,여가서비스업,5029,189014,730553
부산진구,202503,여행업,2504,45758,0
부산진구,202503,운송업,5,332815,3509
부산진구,202503,의료웰니스업,0,406448,305650
부산진구,202504,쇼핑업,475011,2890000,783726
부산진구,202504,숙박업,15033,131349,34944
부산진구,202504,식음료업,0,3150000,200648
부산진구,202504,여가서비스업,5685,159593,746328
부산진구,202504,여행업,5115,38662,0
부산진구,202504,운송업,76,307484,3878
부산진구,202504,의료웰니스업,0,362783,361233
부산진구,202505,쇼핑업,518443,3290000,802650
부산진구,202505,숙박업,16232,121787,26090
부산진구,202505,식음료업,0,3740000,219849
부산진구,202505,여가서비스업,8617,215311,615546
부산진구,202505,여행업,4734,25930,14
부산진구,202505,운송업,354,307826,4051
부산진구,202505,의료웰니스업,0,385349,402427
부산진구,202506,쇼핑업,486494,2900000,772843
부산진구,202506,숙박업,15524,126423,21710
부산진구,202506,식음료업,0,3310000,193176
부산진구,202506,여가서비스업,7110,198095,733601
부산진구,202506,여행업,3662,28862,2
부산진구,202506,운송업,84,295852,3896
부산진구,202506,의료웰니스업,0,376344,366918
부산진구,202507,쇼핑업,528734,3050000,773793
부산진구,202507,숙박업,14658,169348,28323
부산진구,202507,식음료업,0,3590000,191087
부산진구,202507,여가서비스업,7975,205756,642907
부산진구,202507,여행업,3076,32150,6
부산진구,202507,운송업,377,355521,5055
부산진구,202507,의료웰니스업,0,426472,314397
부산진구,202508,쇼핑업,496497,3200000,836871
부산진구,202508,숙박업,15559,157396,31827
부산진구,202508,식음료업,0,3960000,218429
부산진구,202508,여가서비스업,6377,237832,1386164
부산진구,202508,여행업,1579,48635,0
부산진구,202508,운송업,837,360169,4358
부산진구,202508,의료웰니스업,0,444008,301542
부산진구,202509,쇼핑업,510181,3340000,874676
부산진구,202509,숙박업,14033,139902,24449
부산진구,202509,식음료업,0,3420000,239241
부산진구,202509,여가서비스업,4988,178937,689433
부산진구,202509,여행업,4418,39036,0
부산진구,202509,운송업,366,316725,4180
부산진구,202509,의료웰니스업,0,400795,449486
부산진구,202510,쇼핑업,593118,3780000,884491
부산진구,202510,숙박업,11318,150104,30178
부산진구,202510,식음료업,0,3990000,248698
부산진구,202510,여가서비스업,6072,227947,631092
부산진구,202510,여행업,534,34031,0
부산진구,202510,운송업,389,327680,4650
부산진구,202510,의료웰니스업,0,395488,379718
부산진구,202511,쇼핑업,687523,3920000,1114858
부산진구,202511,숙박업,18707,154513,26102
부산진구,202511,식음료업,0,3660000,268756
부산진구,202511,여가서비스업,4068,179437,824445
부산진구,202511,여행업,3700,48214,0
부산진구,202511,운송업,427,333302,3959
부산진구,202511,의료웰니스업,0,387593,490202
부산진구,202512,쇼핑업,640662,3790000,834435
부산진구,202512,숙박업,35304,171990,22626
부산진구,202512,식음료업,0,4180000,220786
부산진구,202512,여가서비스업,6800,211358,810551
부산진구,202512,여행업,7228,37949,22
부산진구,202512,운송업,305,378556,3478
부산진구,202512,의료웰니스업,0,424403,558282
부산진구,202601,쇼핑업,569309,3640000,674578
부산진구,202601,숙박업,23807,139416,19219
부산진구,202601,식음료업,0,4050000,174119
부산진구,202601,여가서비스업,4962,207685,784087
부산진구,202601,여행업,3807,28937,0
부산진구,202601,운송업,26,357560,3396
부산진구,202601,의료웰니스업,0,400668,254598
부산진구,202602,쇼핑업,559251,3730000,787397
부산진구,202602,숙박업,26569,192651,19291
부산진구,202602,식음료업,0,3780000,197043
부산진구,202602,여가서비스업,5931,208381,763935
부산진구,202602,여행업,4899,38214,0
부산진구,202602,운송업,373,329501,4092
부산진구,202602,의료웰니스업,0,375970,257616
부산진구,202603,쇼핑업,556250,3350000,1116171
부산진구,202603,숙박업,17995,136549,28929
부산진구,202603,식음료업,0,3680000,323508
부산진구,202603,여가서비스업,7499,192575,686620
부산진구,202603,여행업,5830,46276,87
부산진구,202603,운송업,42,436170,7633
부산진구,202603,의료웰니스업,0,428201,479448
부산진구,202604,쇼핑업,543024,3340000,1371193
부산진구,202604,숙박업,13423,117819,33404
부산진구,202604,식음료업,0,3570000,364097
부산진구,202604,여가서비스업,4318,179239,892175
부산진구,202604,여행업,8807,37410,274
부산진구,202604,운송업,964,458423,8719
부산진구,202604,의료웰니스업,0,380945,520044
부산진구,202605,쇼핑업,605638,3750000,1688277
부산진구,202605,숙박업,13628,167891,33013
부산진구,202605,식음료업,0,4240000,421663
부산진구,202605,여가서비스업,7787,231487,862825
부산진구,202605,여행업,7964,22412,163
부산진구,202605,운송업,37,478685,7725
부산진구,202605,의료웰니스업,0,431898,543175
부산진구,202606,쇼핑업,511542,3250000,1874182
부산진구,202606,숙박업,13073,101556,35551
부산진구,202606,식음료업,0,3640000,412286
부산진구,202606,여가서비스업,4593,185827,969458
부산진구,202606,여행업,4852,28705,160
부산진구,202606,운송업,293,455674,8217
부산진구,202606,의료웰니스업,0,404609,662553
북구,202301,쇼핑업,41147,7400000,5491
북구,202301,숙박업,8893,22236,173
북구,202301,식음료업,0,737032,1759
북구,202301,여가서비스업,6198,44016,136
북구,202301,여행업,748,2301,0
북구,202301,운송업,167,561219,589
북구,202301,의료웰니스업,0,52467,2231
북구,202302,쇼핑업,34019,5560000,4897
북구,202302,숙박업,6771,23545,352
북구,202302,식음료업,0,652214,1430
북구,202302,여가서비스업,4773,35510,160
북구,202302,여행업,0,282,0
북구,202302,운송업,105,479847,730
북구,202302,의료웰니스업,0,51021,1286
북구,202303,쇼핑업,59011,7290000,7204
북구,202303,숙박업,7669,22185,2130
북구,202303,식음료업,0,693909,2086
북구,202303,여가서비스업,6695,34845,167
북구,202303,여행업,0,0,0
북구,202303,운송업,392,516761,1262
북구,202303,의료웰니스업,0,53457,2353
북구,202304,쇼핑업,63283,6650000,8927
북구,202304,숙박업,8670,24903,2910
북구,202304,식음료업,0,697693,3099
북구,202304,여가서비스업,7310,35643,100
북구,202304,여행업,0,363,0
북구,202304,운송업,321,513412,1450
북구,202304,의료웰니스업,0,54888,2259
북구,202305,쇼핑업,53816,6860000,9036
북구,202305,숙박업,8281,21159,2330
북구,202305,식음료업,0,751032,2969
북구,202305,여가서비스업,7866,42263,182
북구,202305,여행업,0,854,0
북구,202305,운송업,147,499386,1449
북구,202305,의료웰니스업,0,51640,1661
북구,202306,쇼핑업,43551,6810000,8205
북구,202306,숙박업,7211,18586,1722
북구,202306,식음료업,0,706714,2215
북구,202306,여가서비스업,8601,35522,446
북구,202306,여행업,0,1761,0
북구,202306,운송업,133,478589,1289
북구,202306,의료웰니스업,0,55146,1848
북구,202307,쇼핑업,44060,7400000,7812
