기준연월,행정동,업종대분류명,외지인 소비액(만원),현지인 소비액(만원)
202208,강서구,숙박업,53774,4975
202208,강서구,식음료업,985048,0
202208,강서구,여가서비스업,104322,9000
202208,강서구,여행업,2341,0
202208,강서구,운송업,3460000,3096
202208,강서구,의료웰니스업,30843,334
202208,금정구,쇼핑업,791774,82501
202208,금정구,숙박업,13270,4158
202208,금정구,식음료업,957307,0
202208,금정구,여가서비스업,163799,16310
202208,금정구,여행업,2374,0
202208,금정구,운송업,403711,85
202208,금정구,의료웰니스업,79460,6525
202208,기장군,쇼핑업,3740000,22936
202208,기장군,숙박업,504660,9852
202208,기장군,식음료업,2010000,0
202208,기장군,여가서비스업,529708,35932
202208,기장군,여행업,246,118
202208,기장군,운송업,910901,542
202208,기장군,의료웰니스업,28838,1385
202208,남구,쇼핑업,781429,10541
202208,남구,숙박업,47421,5638
202208,남구,식음료업,907180,0
202208,남구,여가서비스업,90784,6967
202208,남구,여행업,4298,451
202208,남구,운송업,1340000,0
202208,남구,의료웰니스업,65881,3362
202208,동구,쇼핑업,1060000,20888
202208,동구,숙박업,89571,2394
202208,동구,식음료업,909794,0
202208,동구,여가서비스업,103953,161
202208,동구,여행업,6946,0
202208,동구,운송업,711978,339
202208,동구,의료웰니스업,39325,0
202208,동래구,쇼핑업,1330000,85117
202208,동래구,숙박업,108325,19969
202208,동래구,식음료업,1440000,0
202208,동래구,여가서비스업,94088,8301
202208,동래구,운송업,387849,156
202208,동래구,의료웰니스업,99898,4247
202208,부산진구,쇼핑업,3420000,545057
202208,부산진구,숙박업,225541,17089
202208,부산진구,식음료업,3350000,0
202208,부산진구,여가서비스업,196959,16979
202208,부산진구,여행업,28222,636
202208,부산진구,운송업,352183,138
202208,부산진구,의료웰니스업,323761,0
202208,북구,쇼핑업,7050000,35523
202208,북구,숙박업,26881,7939
202208,북구,식음료업,655867,0
202208,북구,여가서비스업,39569,10083
202208,북구,여행업,0,166
202208,북구,운송업,652946,57
202208,북구,의료웰니스업,48101,0
202208,사상구,쇼핑업,1070000,6765
202208,사상구,숙박업,29753,6728
202208,사상구,식음료업,856590,0
202208,사상구,여가서비스업,53601,4987
202208,사상구,여행업,133,0
202208,사상구,운송업,1850000,1113
202208,사상구,의료웰니스업,44994,460
202208,사하구,쇼핑업,655218,14735
202208,사하구,숙박업,18098,6175
202208,사하구,식음료업,758499,0
202208,사하구,여가서비스업,38844,7087
202208,사하구,운송업,671913,133
202208,사하구,의료웰니스업,48546,0
202208,서구,쇼핑업,412138,1386
202208,서구,숙박업,58685,1452
202208,서구,식음료업,553395,0
202208,서구,여가서비스업,118473,1612
202208,서구,여행업,666,47
202208,서구,운송업,209735,0
202208,서구,의료웰니스업,19975,0
202208,수영구,쇼핑업,1090000,5701
202208,수영구,숙박업,87381,3790
202208,수영구,식음료업,2530000,0
202208,수영구,여가서비스업,110879,1201
202208,수영구,운송업,330983,297
202208,수영구,의료웰니스업,91626,68
202208,연제구,쇼핑업,1810000,10383
202208,연제구,숙박업,29416,4183
202208,연제구,식음료업,1110000,0
202208,연제구,여가서비스업,62586,3744
202208,연제구,여행업,1472,0
202208,연제구,운송업,783712,623
202208,연제구,의료웰니스업,75653,0
202208,영도구,쇼핑업,203912,3147
202208,영도구,숙박업,67714,3113
202208,영도구,식음료업,524911,0
202208,영도구,여가서비스업,20901,430
202208,영도구,여행업,95,0
202208,영도구,운송업,88779,493
202208,영도구,의료웰니스업,10630,1879
202208,중구,쇼핑업,1450000,45721
202208,중구,숙박업,103793,2011
202208,중구,식음료업,1470000,0
202208,중구,여가서비스업,64019,1815
202208,중구,여행업,13038,0
202208,중구,운송업,46726,0
202208,중구,의료웰니스업,76297,0
202208,해운대구,쇼핑업,9600000,4000000
202208,해운대구,숙박업,1430000,112475
202208,해운대구,식음료업,4140000,0
202208,해운대구,여가서비스업,311366,43973
202208,해운대구,여행업,776,760
202208,해운대구,운송업,974401,1711
202208,해운대구,의료웰니스업,196264,1420
202209,강서구,쇼핑업,1080000,23292
202209,강서구,숙박업,44904,3866
202209,강서구,식음료업,866793,0
202209,강서구,여가서비스업,98373,7051
202209,강서구,여행업,880,0
202209,강서구,운송업,3530000,3366
202209,강서구,의료웰니스업,29347,471
202209,금정구,쇼핑업,897558,98688
202209,금정구,숙박업,11222,5223
202209,금정구,식음료업,953333,0
202209,금정구,여가서비스업,150482,14027
202209,금정구,여행업,3745,0
202209,금정구,운송업,381451,67
202209,금정구,의료웰니스업,80533,7036
202209,기장군,쇼핑업,4300000,18738
202209,기장군,숙박업,382530,9769
202209,기장군,식음료업,1570000,0
202209,기장군,여가서비스업,496699,28364
202209,기장군,여행업,195,62
202209,기장군,운송업,822892,185
202209,기장군,의료웰니스업,31400,2614
202209,남구,쇼핑업,788408,11450
202209,남구,숙박업,26457,4924
202209,남구,식음료업,879994,0
202209,남구,여가서비스업,92349,3716
202209,남구,여행업,1270,0
202209,남구,운송업,1240000,33
202209,남구,의료웰니스업,70419,3642
202209,동구,쇼핑업,912022,24360
202209,동구,숙박업,56461,2055
202209,동구,식음료업,772766,0
202209,동구,여가서비스업,99615,1528
202209,동구,여행업,8005,1535
202209,동구,운송업,686444,139
202209,동구,의료웰니스업,37279,0
202209,동래구,쇼핑업,1290000,100667
202209,동래구,숙박업,92566,19865
202209,동래구,식음료업,1410000,0
202209,동래구,여가서비스업,89245,5819
202209,동래구,여행업,1562,0
202209,동래구,운송업,375968,425
202209,동래구,의료웰니스업,102290,3852
202209,부산진구,쇼핑업,3490000,655835
202209,부산진구,숙박업,138964,18003
202209,부산진구,식음료업,3070000,0
202209,부산진구,여가서비스업,160839,11375
202209,부산진구,여행업,27068,6879
202209,부산진구,운송업,300766,778
202209,부산진구,의료웰니스업,330643,0
202209,북구,쇼핑업,6870000,44671
202209,북구,숙박업,23711,7667
202209,북구,식음료업,656513,0
202209,북구,여가서비스업,44308,7574
202209,북구,여행업,0,1151
202209,북구,운송업,601947,57
202209,북구,의료웰니스업,49268,0
202209,사상구,쇼핑업,1190000,10598
202209,사상구,숙박업,25891,5162
202209,사상구,식음료업,845093,0
202209,사상구,여가서비스업,66624,3396
202209,사상구,여행업,316,0
202209,사상구,운송업,1740000,1299
202209,사상구,의료웰니스업,50492,877
202209,사하구,쇼핑업,704928,15816
202209,사하구,숙박업,14925,5788
202209,사하구,식음료업,725149,0
202209,사하구,여가서비스업,35933,5069
202209,사하구,운송업,614870,1506
202209,사하구,의료웰니스업,57142,0
202209,서구,쇼핑업,381307,2418
202209,서구,숙박업,31605,1020
202209,서구,식음료업,448572,0
202209,서구,여가서비스업,56882,1343
202209,서구,여행업,28,9
202209,서구,운송업,184956,0
202209,서구,의료웰니스업,17636,0
202209,수영구,쇼핑업,948113,3758
202209,수영구,숙박업,55540,4933
202209,수영구,식음료업,1890000,0
202209,수영구,여가서비스업,79527,1008
202209,수영구,여행업,593,17
202209,수영구,운송업,288254,292
202209,수영구,의료웰니스업,86532,48
202209,연제구,쇼핑업,1760000,9043
202209,연제구,숙박업,19548,3931
202209,연제구,식음료업,1060000,0
202209,연제구,여가서비스업,61942,2773
202209,연제구,여행업,203,0
202209,연제구,운송업,692440,441
202209,연제구,의료웰니스업,77614,0
202209,영도구,쇼핑업,201399,3626
202209,영도구,숙박업,35194,1862
202209,영도구,식음료업,411492,0
202209,영도구,여가서비스업,16528,251
202209,영도구,여행업,35,0
202209,영도구,운송업,70348,278
202209,영도구,의료웰니스업,11313,2836
202209,중구,쇼핑업,1460000,42467
202209,중구,숙박업,53612,1650
202209,중구,식음료업,1260000,0
202209,중구,여가서비스업,49256,1251
202209,중구,여행업,9816,0
202209,중구,운송업,44062,0
202209,중구,의료웰니스업,83279,0
202209,해운대구,쇼핑업,9110000,4320000
202209,해운대구,숙박업,839577,98116
202209,해운대구,식음료업,2750000,0
202209,해운대구,여가서비스업,230706,32342
202209,해운대구,여행업,5520,59
202209,해운대구,운송업,763059,398
202209,해운대구,의료웰니스업,197597,1490
202210,강서구,쇼핑업,1160000,37810
202210,강서구,숙박업,60463,5577
202210,강서구,식음료업,1060000,0
202210,강서구,여가서비스업,121149,6965
202210,강서구,여행업,797,0
202210,강서구,운송업,4440000,4739
202210,강서구,의료웰니스업,32795,775
202210,금정구,쇼핑업,896911,126086
202210,금정구,숙박업,12704,4326
202210,금정구,식음료업,1160000,0
202210,금정구,여가서비스업,171055,14032
202210,금정구,여행업,1699,0
202210,금정구,운송업,419514,0
202210,금정구,의료웰니스업,84086,9912
202210,기장군,쇼핑업,5700000,24035
202210,기장군,숙박업,416042,7893
202210,기장군,식음료업,1900000,0
202210,기장군,여가서비스업,648145,30532
202210,기장군,여행업,2950,39
202210,기장군,운송업,874756,232
202210,기장군,의료웰니스업,37104,2063
202210,남구,쇼핑업,724560,17713
202210,남구,숙박업,51200,9429
202210,남구,식음료업,1040000,0
202210,남구,여가서비스업,100236,3371
202210,남구,여행업,1160,0
202210,남구,운송업,1360000,0
202210,남구,의료웰니스업,79387,8956
202210,동구,쇼핑업,1030000,20943
202210,동구,숙박업,81030,2360
202210,동구,식음료업,948611,0
202210,동구,여가서비스업,122076,237
202210,동구,여행업,11927,0
202210,동구,운송업,754064,182
202210,동구,의료웰니스업,42089,0
202210,동래구,쇼핑업,1410000,132473
202210,동래구,숙박업,112402,24564
202210,동래구,식음료업,1590000,0
202210,동래구,여가서비스업,88938,4468
202210,동래구,여행업,1057,3463
202210,동래구,운송업,404498,274
202210,동래구,의료웰니스업,109998,4529
202210,부산진구,쇼핑업,3930000,739955
202210,부산진구,숙박업,181444,16938
202210,부산진구,식음료업,3600000,0
202210,부산진구,여가서비스업,172886,7730
202210,부산진구,여행업,38012,3903
202210,부산진구,운송업,327560,620
202210,부산진구,의료웰니스업,325518,0
202210,북구,쇼핑업,7160000,70111
202210,북구,숙박업,24109,9276
202210,북구,식음료업,735067,0
202210,북구,여가서비스업,40084,7770
202210,북구,여행업,1260,378
202210,북구,운송업,640902,238
202210,북구,의료웰니스업,53330,0
202210,사상구,쇼핑업,1120000,16806
202210,사상구,숙박업,30539,5722
202210,사상구,식음료업,987173,0
202210,사상구,여가서비스업,60789,1929
202210,사상구,여행업,36,0
202210,사상구,운송업,1820000,1554
202210,사상구,의료웰니스업,62413,1669
202210,사하구,쇼핑업,727388,22521
202210,사하구,숙박업,17268,7059
202210,사하구,식음료업,834002,0
202210,사하구,여가서비스업,39762,3421
202210,사하구,여행업,101,0
202210,사하구,운송업,637627,1333
202210,사하구,의료웰니스업,56477,0
202210,서구,쇼핑업,393231,2609
202210,서구,숙박업,44485,2349
202210,서구,식음료업,545431,0
202210,서구,여가서비스업,88323,1016
202210,서구,여행업,481,75
202210,서구,운송업,210175,0
202210,서구,의료웰니스업,30035,0
202210,수영구,쇼핑업,1090000,7750
202210,수영구,숙박업,65872,7656
202210,수영구,식음료업,2380000,0
202210,수영구,여가서비스업,105907,1708
202210,수영구,여행업,23,0
202210,수영구,운송업,312009,302
202210,수영구,의료웰니스업,99016,93
202210,연제구,쇼핑업,1650000,12250
202210,연제구,숙박업,27763,4065
202210,연제구,식음료업,1230000,0
202210,연제구,여가서비스업,60388,1841
202210,연제구,여행업,1450,0
202210,연제구,운송업,727772,538
202210,연제구,의료웰니스업,77648,0
202210,영도구,쇼핑업,194487,6171
202210,영도구,숙박업,53437,2452
202210,영도구,식음료업,543081,0
202210,영도구,여가서비스업,18903,612
202210,영도구,여행업,50,10
202210,영도구,운송업,87518,400
202210,영도구,의료웰니스업,10731,1828
202210,중구,쇼핑업,1690000,55726
202210,중구,숙박업,92745,4953
202210,중구,식음료업,1600000,0
202210,중구,여가서비스업,54363,925
202210,중구,여행업,9934,6
202210,중구,운송업,52342,0
202210,중구,의료웰니스업,77631,0
202210,해운대구,쇼핑업,11000000,4840000
202210,해운대구,숙박업,948686,106845
202210,해운대구,식음료업,3460000,0
202210,해운대구,여가서비스업,242546,33007
202210,해운대구,여행업,16594,358
202210,해운대구,운송업,997158,2142
202210,해운대구,의료웰니스업,207485,1874
202211,강서구,쇼핑업,1060000,29161
202211,강서구,숙박업,50234,3821
202211,강서구,식음료업,929778,0
202211,강서구,여가서비스업,109650,5237
202211,강서구,여행업,418,0
202211,강서구,운송업,4280000,6036
202211,강서구,의료웰니스업,35634,2671
202211,금정구,쇼핑업,883826,127953
202211,금정구,숙박업,11995,3792
202211,금정구,식음료업,1050000,0
202211,금정구,여가서비스업,153901,12078
202211,금정구,여행업,2303,0
202211,금정구,운송업,385037,0
202211,금정구,의료웰니스업,72245,9614
202211,기장군,쇼핑업,4370000,16675
202211,기장군,숙박업,343255,8837
202211,기장군,식음료업,1550000,0
202211,기장군,여가서비스업,452636,22928
202211,기장군,여행업,1360,119
202211,기장군,운송업,806196,0
202211,기장군,의료웰니스업,36090,2151
202211,남구,쇼핑업,700977,15380
202211,남구,숙박업,42801,6631
202211,남구,식음료업,935120,0
202211,남구,여가서비스업,90093,3087
202211,남구,여행업,959,0
202211,남구,운송업,1350000,255
202211,남구,의료웰니스업,73128,5836
202211,동구,쇼핑업,928193,23047
202211,동구,숙박업,68523,3004
202211,동구,식음료업,871734,0
202211,동구,여가서비스업,97350,87
