행정구명,사업장명,업태구분명,영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
부산진구,라온 전포지점,숙박업(생활),영업,202510,,"부산광역시 부산진구 서전로58번길 12, 2~8층 (전포동, 부금주택)",부산광역시 부산진구 전포동 207-3 부금주택 2~8층,129.0659852,35.15728703
해운대구,스테이 토유,숙박업 기타,영업,202510,,"부산광역시 해운대구 중동1로 42-22, 지1층 (중동)",부산광역시 해운대구 중동 1394-344 외 2필지,129.163072,35.16119411
수영구,더퍼스트 오션 광안,숙박업(생활),영업,202510,,"부산광역시 수영구 광남로94번길 16, 광안 오션뷰 더테라스 3~20층 305호 등 41객실호 (광안동)",부산광역시 수영구 광안동 201-1 광안 오션뷰 더테라스,129.1153061,35.1499905
중구,"헬로, 자갈치(Hello, Jagalchi)",숙박업(생활),영업,202510,,부산광역시 중구 자갈치로16번길 5 (남포동6가),부산광역시 중구 남포동6가 24-4,129.0264731,35.09606409
부산진구,소울호스텔,숙박업(생활),영업,202510,,"부산광역시 부산진구 동성로96번길 6, 4층 (전포동)",부산광역시 부산진구 전포동 188-12,129.0682567,35.15918147
부산진구,잇:데이,숙박업(생활),영업,202510,,"부산광역시 부산진구 서전로58번길 32, 3층 (전포동)",부산광역시 부산진구 전포동 309-1,129.0660182,35.15639919
수영구,써니하우스,숙박업(생활),영업,202510,,"부산광역시 수영구 민락수변로 5, 성진회센터 6층 (민락동)",부산광역시 수영구 민락동 181-204 성진회센터,129.1238997,35.15531677
사상구,석정,숙박업(생활),영업,202510,,"부산광역시 사상구 광장로103번길 15-7, 1~5층 (괘법동)",부산광역시 사상구 괘법동 543-5,128.9871786,35.1633384
해운대구,꼬모까사 레지던스 해운대,숙박업(생활),영업,202510,,"부산광역시 해운대구 해운대로570번길 30, 빌리브 패러그라프 해운대 (우동)",부산광역시 해운대구 우동 645-6 빌리브 패러그라프 해운대,129.1570696,35.15997783
수영구,해달별,숙박업(생활),영업,202509,,"부산광역시 수영구 민락수변로 109, 화선빌딩 3층 (민락동)",부산광역시 수영구 민락동 110-49 화선빌딩,129.1324364,35.15481205
수영구,풀빌라한가,숙박업(생활),영업,202509,,"부산광역시 수영구 민락수변로 125, 골든뷰 6층 (민락동)",부산광역시 수영구 민락동 110-87 골든뷰,129.1340572,35.15526712
부산진구,신용빌딩,숙박업(생활),영업,202509,,"부산광역시 부산진구 가야대로482번길 10, 신용빌딩 3,4,5층 (개금동)",부산광역시 부산진구 개금동 171-123 신용빌딩,129.024665,35.15257748
중구,트립메이드 2호점,숙박업(생활),영업,202509,,부산광역시 중구 광복로85번길 5-3 (광복동1가),부산광역시 중구 광복동1가 15-6,129.0340226,35.09891252
해운대구,아늑 시그니처 부산 해운대2,숙박업 기타,영업,202509,,부산광역시 해운대구 구남로12번길 49 (우동),부산광역시 해운대구 우동 637-8,129.1572994,35.16128315
해운대구,아늑 시그니처 부산 해운대,숙박업 기타,영업,202509,,부산광역시 해운대구 구남로18번길 56 (우동),부산광역시 해운대구 우동 637-7,129.1572065,35.16098094
기장군,호텔 공감공간 오시리아점,숙박업(생활),영업,202509,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 38개호",부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에,129.2142575,35.18902891
수영구,오션투헤븐호텔,숙박업(생활),영업,202509,,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 A동 4층 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
해운대구,해피 하우스,숙박업(생활),영업,202509,,"부산광역시 해운대구 해운대해변로298번길 29, 해운대푸르지오시티 (중동)",부산광역시 해운대구 중동 1123 해운대푸르지오시티,129.1668175,35.16109798
중구,파라미온,숙박업(생활),영업,202509,,부산광역시 중구 비프광장로 20 (남포동6가),부산광역시 중구 남포동6가 85,129.0276515,35.09843837
부산진구,무해료칸풀빌라 부산서면본점,숙박업(생활),영업,202509,,"부산광역시 부산진구 서전로9번길 36, 5층 (부전동)",부산광역시 부산진구 부전동 126-5,129.061318,35.15921454
부산진구,스테이오유,숙박업(생활),영업,202509,,"부산광역시 부산진구 서전로9번길 36, 3층 (부전동)",부산광역시 부산진구 부전동 126-5,129.061318,35.15921454
부산진구,무해료칸풀빌라 부산서면1호점,숙박업(생활),영업,202509,,"부산광역시 부산진구 서전로9번길 36, 4층 (부전동)",부산광역시 부산진구 부전동 126-5,129.061318,35.15921454
사상구,블루장,여관업,영업,202509,,"부산광역시 사상구 광장로93번길 11, 2,3,4층 (괘법동)",부산광역시 사상구 괘법동 544-16,128.9863315,35.16309722
수영구,시나몬스테이 광안,숙박업(생활),영업,202509,,"부산광역시 수영구 광안해변로344번길 17-17, 수변PLAZA 5층 (민락동)",부산광역시 수영구 민락동 110-45 수변PLAZA,129.1315403,35.15530006
수영구,게스후,관광호텔,영업,202508,,"부산광역시 수영구 광안해변로 181, 5~14층 (광안동)",부산광역시 수영구 광안동 200-3,129.1159061,35.15073291
수영구,루미나 더 아너,숙박업(생활),영업,202508,,"부산광역시 수영구 광안해변로358번길 6, 호원빌딩 3,5층 (민락동)",부산광역시 수영구 민락동 110-34 호원빌딩,129.1317377,35.15579558
연제구,호텔 에이치엘비,숙박업(생활),영업,202508,,"부산광역시 연제구 중앙대로 1121, 18~27층 (연산동)",부산광역시 연제구 연산동 1124-25 노보텔 앰배서더 부산,129.0807461,35.18772036
해운대구,공간공감,숙박업(생활),영업,202508,,"부산광역시 해운대구 송정중앙로6번길 118, 2층 (송정동)",부산광역시 해운대구 송정동 312-8,129.1983686,35.17904749
영도구,180스테이(180STAY),숙박업(생활),영업,202508,,"부산광역시 영도구 하나길 713, 1,2층 (봉래동5가)","부산광역시 영도구 봉래동5가 146-14 1,2층",129.0517912,35.09336781
수영구,루미나 더 캠프,숙박업(생활),영업,202508,,"부산광역시 수영구 광안해변로358번길 6, 호원빌딩 7층 (민락동)",부산광역시 수영구 민락동 110-34 호원빌딩,129.1317377,35.15579558
수영구,바나스테이,숙박업(생활),영업,202508,,"부산광역시 수영구 광남로 129, 4층 (광안동)",부산광역시 수영구 광안동 173-20,129.1165353,35.15329248
수영구,잔울림,숙박업(생활),영업,202508,,"부산광역시 수영구 광안해변로344번길 17-11, 나포리빌딩 4층 (민락동)",부산광역시 수영구 민락동 110-44 나포리빌딩,129.1313699,35.15526077
연제구,럭스모텔,숙박업 기타,영업,202508,,부산광역시 연제구 중앙대로1120번길 9 (연산동),부산광역시 연제구 연산동 675-17,129.0819217,35.1878461
중구,모노수,숙박업 기타,영업,202508,,"부산광역시 중구 대청로141번길 17, 3~4층 (중앙동4가)",부산광역시 중구 중앙동4가 37-34,129.0350555,35.10434518
수영구,명작스테이,숙박업(생활),영업,202507,,"부산광역시 수영구 민락본동로11번길 66, 2~3층 (민락동)",부산광역시 수영구 민락동 35-4,129.1251065,35.15700129
해운대구,코브스테이 해운대,숙박업(생활),영업,202507,,"부산광역시 해운대구 해운대해변로 277, 다옴빌딩 6층 (중동)",부산광역시 해운대구 중동 1412-7 다옴빌딩,129.1614793,35.15987364
부산진구,스테이 어반에그,숙박업(생활),영업,202507,,"부산광역시 부산진구 서전로47번길 16, 4,5층 (전포동)",부산광역시 부산진구 전포동 665-17,129.0649081,35.15852523
수영구,숨스테이 광안,숙박업(생활),영업,202507,,"부산광역시 수영구 수영로540번길 36, 2층 (광안동)",부산광역시 수영구 광안동 169-36,129.1140812,35.15345841
중구,래원하우스,숙박업 기타,영업,202507,,"부산광역시 중구 중구로 14, 2,3,4층 (창선동2가)",부산광역시 중구 창선동2가 45-17,129.0279372,35.099068
영도구,부산호텔그라체(영도점),숙박업(생활),영업,202507,,부산광역시 영도구 동삼오션로 58 (동삼동),부산광역시 영도구 동삼동 1180,129.0833054,35.06913555
부산진구,기역기역스테이,숙박업(생활),영업,202507,,"부산광역시 부산진구 전포대로224번길 5, 3층 (전포동)",부산광역시 부산진구 전포동 207-35,129.0658204,35.1566064
수영구,파라스테이,숙박업(생활),영업,202506,,"부산광역시 수영구 광안해변로 245, 2층 (민락동)",부산광역시 수영구 민락동 178-16,129.1206574,35.15496269
기장군,소유 오시리아,숙박업(생활),영업,202506,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 30개호",부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에,129.2142575,35.18902891
수영구,옹드빌라,숙박업(생활),영업,202506,,"부산광역시 수영구 광안해변로294번길 36, 3층 (민락동)",부산광역시 수영구 민락동 181-133,129.1261528,35.15482997
북구,굿포스테이,숙박업 기타,영업,202506,,부산광역시 북구 구포만세길 121 (구포동),부산광역시 북구 구포동 1060-79,128.9985001,35.20697932
동구,정온재,숙박업(생활),영업,202506,,"부산광역시 동구 중앙대로196번길 16-12, 3층 (초량동)",부산광역시 동구 초량동 1203-14,129.0405251,35.1131878
해운대구,해운대 웨이브,숙박업(생활),영업,202506,,"부산광역시 해운대구 해운대해변로209번나길 56, 2806호 (우동)",부산광역시 해운대구 우동 648-7,129.1569354,35.15974186
수영구,지니스테이,숙박업(생활),영업,202506,,"부산광역시 수영구 민락수변로 109, 화선빌딩 4층 (민락동)",부산광역시 수영구 민락동 110-49 화선빌딩,129.1324364,35.15481205
해운대구,아쿠아 풀(AQUA POOL),숙박업 기타,영업,202506,,"부산광역시 해운대구 해운대해변로209번나길 12, 세움오피스텔 14층 (우동)",부산광역시 해운대구 우동 654-4 세움오피스텔,129.1542933,35.16019087
중구,모노수,일반호텔,폐업,202506,202507,"부산광역시 중구 대청로141번길 17, 3~4층 (중앙동4가)",부산광역시 중구 중앙동4가 37-34,129.0350555,35.10434518
수영구,요재,숙박업(생활),영업,202505,,"부산광역시 수영구 무학로9번길 94, 3층 (광안동)",부산광역시 수영구 광안동 88-2,129.1158516,35.16591029
수영구,모루,숙박업(생활),영업,202505,,"부산광역시 수영구 광안해변로 239, 광안샤인빌딩 4층 (민락동)",부산광역시 수영구 민락동 179-1 광안샤인빌딩,129.120109,35.15478259
동구,제이엠씨(JMC)게스트하우스,숙박업(생활),영업,202505,,"부산광역시 동구 대영로239번길 20, 일부호 (초량동, jmc)",부산광역시 동구 초량동 604-1 jmc,129.0372839,35.11306348
기장군,스테이화양연화,숙박업(생활),영업,202505,,"부산광역시 기장군 기장읍 기장해안로 494-3, 로투스하우스",부산광역시 기장군 기장읍 연화리 234-1 로투스하우스,129.2246203,35.21830097
수영구,더무어,숙박업(생활),영업,202505,,"부산광역시 수영구 광안해변로 281, 2~7층 (민락동)",부산광역시 수영구 민락동 181-35,129.1246276,35.15610835
해운대구,굿데이레지던스,일반호텔,영업,202505,,"부산광역시 해운대구 해운대로570번길 29-1, 오피스텔리오 7,8층 (우동)",부산광역시 해운대구 우동 644-9 오피스텔리오,129.1573795,35.16050459
해운대구,호텔 마리쏠Ⅰ,숙박업 기타,영업,202504,,"부산광역시 해운대구 구남로 37, 해운대르와지르호텔 309호 (중동)",부산광역시 해운대구 중동 1392-166 해운대르와지르호텔,129.1613792,35.1610335
해운대구,호텔 마리쏠Ⅱ,숙박업 기타,영업,202504,,"부산광역시 해운대구 구남로 37, 해운대르와지르호텔 314호 (중동)",부산광역시 해운대구 중동 1392-166 해운대르와지르호텔,129.1613792,35.1610335
부산진구,라온스테이,숙박업(생활),영업,202504,,"부산광역시 부산진구 서전로58번길 46, 5층 (전포동)",부산광역시 부산진구 전포동 309-38,,
부산진구,스페이스연,숙박업(생활),영업,202504,,"부산광역시 부산진구 성지로8번길 10, 1~7층 (연지동, 연지아담재)",부산광역시 부산진구 연지동 42-12 연지아담재,129.0565594,35.17151821
수영구,어반하우스펜트 2호점,숙박업(생활),영업,202504,,"부산광역시 수영구 민락수변로 5, 성진회센터 7층 (민락동)",부산광역시 수영구 민락동 181-204 성진회센터,129.1238997,35.15531677
서구,더디셈버스테이 부산송도 오션테라스,숙박업(생활),영업,202504,,"부산광역시 서구 등대로 9, 1동 406호 등 32객실호 (암남동)",부산광역시 서구 암남동 123-27,129.0241601,35.07679652
해운대구,송정오션루나,숙박업(생활),영업,202504,,부산광역시 해운대구 송정중앙로6번길 54 (송정동),부산광역시 해운대구 송정동 158-3,129.200036,35.18154383
해운대구,엘시티레지던스 더바인 해운대,숙박업(생활),영업,202504,,"부산광역시 해운대구 달맞이길 30, 3061호 (중동, 엘시티)",부산광역시 해운대구 중동 1829 엘시티,129.1687865,35.16055677
수영구,바다산책 더 테라스,숙박업(생활),영업,202504,,"부산광역시 수영구 민락수변로 105, 바다산책프라자 2층 (민락동)",부산광역시 수영구 민락동 110-48 바다산책프라자,129.1320741,35.15473437
해운대구,라비앙즈 메종 드 해운대,숙박업(생활),영업,202504,,부산광역시 해운대구 해운대해변로209번나길 56 (우동),부산광역시 해운대구 우동 648-7,129.1569354,35.15974186
