행정구명,사업장명,업태구분명,영업상태명,상세영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
부산진구,해월가,숙박업(생활),영업/정상,영업,202602,,"부산광역시 부산진구 새싹로 26-1, 2층 (부전동)",,129.05740743,35.16016395
부산진구,허브모텔,여관업,영업/정상,영업,198105,,부산광역시 부산진구 복지로 51 (개금동),,129.02088149,35.14853814
부산진구,호림장여관,여관업,영업/정상,영업,198801,,부산광역시 부산진구 연수로8번길 7 (양정동),,129.07264473,35.17300202
부산진구,호텔 25시,일반호텔,영업/정상,영업,200307,,부산광역시 부산진구 중앙대로691번가길 14-10 (부전동),,129.05625333,35.15483642
부산진구,호텔 미니,여관업,영업/정상,영업,198903,,부산광역시 부산진구 신천대로162번길 115 (부전동),,129.05481564,35.15297403
부산진구,호텔 밴드(HOTEL BAND),여관업,영업/정상,영업,200106,,부산광역시 부산진구 새싹로29번길 14-9 (부전동),,129.05607114,35.16064524
부산진구,호텔 벨루스(HOTEL BELLUS),일반호텔,영업/정상,영업,200306,,부산광역시 부산진구 중앙대로691번가길 14-9 (부전동),,129.05623523,35.15505569
부산진구,호텔 와이티티,일반호텔,영업/정상,영업,200505,,부산광역시 부산진구 중앙대로691번가길 27 (부전동),,129.05540128,35.15555872
부산진구,호텔 제이세븐(HOTEL J7),일반호텔,영업/정상,영업,198502,,부산광역시 부산진구 부전로20번길 10 (부전동),,129.05704162,35.1523921
부산진구,호텔 제이세븐원(HOTEL J7.1),여관업,영업/정상,영업,198607,,부산광역시 부산진구 부전로20번길 12 (부전동),,129.05703442,35.15249234
부산진구,호텔 초원,일반호텔,영업/정상,영업,200810,,부산광역시 부산진구 부전로 51 (부전동),,129.05485343,35.15486625
부산진구,호텔 치즈,일반호텔,영업/정상,영업,201106,,부산광역시 부산진구 부전로20번길 33 (부전동),,129.05656257,35.15344651
부산진구,호텔 큐파이브(HOTEL Q5),일반호텔,영업/정상,영업,200310,,부산광역시 부산진구 자유평화로3번길 56 (범천동),,129.0628291,35.14244671
부산진구,호텔 하이든(HOTEL HAYDN),일반호텔,영업/정상,영업,202203,,"부산광역시 부산진구 서면문화로 23, MJ빌딩 7~12층 (부전동)",,129.05612587,35.15927689
부산진구,호텔25시,여관업,영업/정상,영업,200305,,부산광역시 부산진구 황령대로7번길 6 (범천동),,129.06050247,35.14799559
부산진구,호텔e패션,일반호텔,영업/정상,영업,200307,,부산광역시 부산진구 가야대로468번길 15 (개금동),,129.02348806,35.15233369
부산진구,호텔시카고,여관업,영업/정상,영업,199604,,부산광역시 부산진구 부전로 39 (부전동),,129.05568036,35.15370274
부산진구,홈호텔,일반호텔,영업/정상,영업,201409,,부산광역시 부산진구 동천로85번길 10 (부전동),,129.06171303,35.15646017
부산진구,화동,여관업,영업/정상,영업,198702,,부산광역시 부산진구 신암로5번길 8-7 (범천동),,129.05547355,35.14294619
부산진구,희재스테이,숙박업(생활),영업/정상,영업,202605,,"부산광역시 부산진구 서면로68번길 41, 4층 (부전동)",,129.05854911,35.15511999
