영업상태,점포명,업종대분류,업종중분류,업종명,행정구,인허가일,폐업일,경도,위도
영업/정상,통영식당,외식,한식음식점,한식 일반 음식점업,금정구,202301,,129.1022425,35.21626608
영업/정상,잼있는 부엌,외식,한식음식점,한식 일반 음식점업,동래구,202212,,129.1110688,35.19159718
영업/정상,순살아구몽 장전점,외식,한식음식점,한식 일반 음식점업,금정구,202212,,129.0874239,35.22935273
영업/정상,아세르(Asher),외식,한식음식점,한식 일반 음식점업,금정구,202212,,129.0916065,35.27103549
영업/정상,꼬김빱 본점,외식,분식전문점,기타 간이 음식점업,수영구,202301,,129.1260939,35.15425478
영업/정상,숙이보리밥,외식,한식음식점,한식 일반 음식점업,사하구,202301,,128.9671627,35.08048752
영업/정상,김치찜은 못참지 다대점,외식,한식음식점,한식 일반 음식점업,사하구,202301,,128.9692821,35.05542085
영업/정상,프릭스 버거 부산다대포점,외식,분식전문점,기타 간이 음식점업,사하구,202301,,128.9699189,35.05000712
영업/정상,제주옥탑 명지점,외식,한식음식점,한식 일반 음식점업,강서구,202212,,128.9088756,35.09282925
영업/정상,명성관,외식,중식음식점,중식 음식점업,사하구,202212,,128.976687,35.06208953
영업/정상,오렌지카이트,외식,분식전문점,기타 간이 음식점업,사하구,202301,,128.9765887,35.09981192
영업/정상,착한고등어,외식,한식음식점,한식 일반 음식점업,사하구,202301,,128.965463,35.10967426
영업/정상,미담,외식,분식전문점,기타 간이 음식점업,사하구,202301,,128.9834379,35.1029451
영업/정상,뼈대있는집,외식,한식음식점,한식 일반 음식점업,사상구,202301,,128.9838718,35.15706033
영업/정상,윤해주댄스교실,외식,한식음식점,한식 일반 음식점업,사상구,202301,,128.9837569,35.16529628
영업/정상,그린페어마켓,외식,분식전문점,기타 간이 음식점업,연제구,202211,,129.0743467,35.18286687
영업/정상,샐러디 부산종합운동장역점,외식,분식전문점,기타 간이 음식점업,연제구,202211,,129.0676059,35.19220429
영업/정상,그린테이블,외식,분식전문점,기타 간이 음식점업,연제구,202211,,129.0792885,35.1839909
영업/정상,동미락 도시락,외식,분식전문점,기타 간이 음식점업,동구,202301,,129.0393914,35.12242032
영업/정상,고불짬뽕,외식,중식음식점,중식 음식점업,동래구,202212,,129.0586069,35.19582365
영업/정상,파파스,외식,한식음식점,한식 일반 음식점업,동구,202212,,129.0366056,35.11285816
영업/정상,감성갈비,외식,한식음식점,한식 일반 음식점업,동구,201712,,129.0480149,35.1296167
영업/정상,메종 드 나인,외식,분식전문점,기타 간이 음식점업,서구,202301,,129.0145234,35.11271137
영업/정상,뉴러우멘관즈 서면점,외식,분식전문점,기타 간이 음식점업,부산진구,202211,,129.0596059,35.15301151
영업/정상,크라운호프 부산학장점,외식,호프·간이주점,기타 주점업,사상구,202211,,128.9797157,35.13930983
영업/정상,소리창고2,외식,분식전문점,기타 간이 음식점업,수영구,202211,,129.1158221,35.16727994
영업/정상,컴펙트 케이브(C.Cave),외식,분식전문점,기타 간이 음식점업,수영구,202211,,129.1186718,35.16350814
영업/정상,순이네,외식,한식음식점,한식 일반 음식점업,수영구,202211,,129.1070047,35.17517352
영업/정상,청조순두부,외식,한식음식점,한식 일반 음식점업,수영구,202212,,129.1146825,35.16852634
영업/정상,포레스트원_블랙,외식,분식전문점,기타 간이 음식점업,수영구,202212,,129.1199283,35.15473486
영업/정상,주주분식,외식,분식전문점,기타 간이 음식점업,해운대구,202212,,129.1224145,35.20842385
영업/정상,선장횟집,외식,일식음식점,일식 음식점업,해운대구,202212,,129.1711889,35.15849008
영업/정상,신 골목막창,외식,한식음식점,한식 일반 음식점업,해운대구,202212,,129.1743251,35.17394342
영업/정상,헤이데이(Heyday),외식,분식전문점,기타 간이 음식점업,해운대구,202212,,129.1569032,35.16289007
영업/정상,그집짬뽕 0927 반여점,외식,분식전문점,기타 간이 음식점업,해운대구,202212,,129.1229563,35.20589853
영업/정상,신호명가,외식,한식음식점,한식 일반 음식점업,강서구,202212,,128.8806837,35.08443751
영업/정상,일공공샤브 부산명지점,외식,한식음식점,한식 일반 음식점업,강서구,202212,,128.9031208,35.09443722
영업/정상,남산562,외식,양식음식점,서양식 음식점업,금정구,202212,,129.0853518,35.27262741
영업/정상,JDK food,외식,분식전문점,기타 간이 음식점업,해운대구,202212,,129.1238718,35.20780309
영업/정상,우손미쭈삼이,외식,한식음식점,한식 일반 음식점업,해운대구,202212,,129.1632076,35.1645735
영업/정상,채움 김밥전문점,외식,한식음식점,한식 일반 음식점업,해운대구,202212,,129.1275558,35.19521907
영업/정상,대구반야월막창 초읍점,외식,한식음식점,한식 일반 음식점업,부산진구,202212,,129.0476364,35.18009551
영업/정상,인터문샤인(intermoonshine),외식,분식전문점,기타 간이 음식점업,부산진구,202212,,129.067465,35.15523685
영업/정상,왓더버거 문현점,외식,분식전문점,기타 간이 음식점업,남구,202212,,129.065751,35.14679334
영업/정상,잇츠미미(EATS MIMI),외식,분식전문점,기타 간이 음식점업,해운대구,202301,,129.131456,35.17145793
영업/정상,남금순,외식,한식음식점,한식 일반 음식점업,북구,202211,,129.0109763,35.2339419
영업/정상,탕화쿵푸 마라탕 명지점,외식,중식음식점,중식 음식점업,강서구,202212,,128.9208983,35.09828945
영업/정상,꽃과열매,외식,분식전문점,기타 간이 음식점업,사상구,202212,,128.990591,35.1916377
영업/정상,정직한 가성비의 집,외식,분식전문점,기타 간이 음식점업,기장군,202301,,129.1790753,35.32074006
영업/정상,에이스,외식,양식음식점,서양식 음식점업,영도구,202212,,129.0401583,35.08900933
영업/정상,남원골추어탕,외식,한식음식점,한식 일반 음식점업,중구,202212,,129.0380521,35.10719623
영업/정상,88양곱창센터 7호,외식,한식음식점,한식 일반 음식점업,사하구,202102,,128.9640023,35.10680631
영업/정상,술이야,외식,분식전문점,기타 간이 음식점업,중구,202212,,129.0356428,35.09640646
영업/정상,아날로그유니버스(Analog Universe) 펍앤프리덤,외식,호프·간이주점,기타 주점업,강서구,202212,,128.9231593,35.09696171
영업/정상,재벌국수,외식,한식음식점,한식 일반 음식점업,영도구,202301,,129.0718891,35.07637817
영업/정상,고하순,외식,한식음식점,한식 일반 음식점업,수영구,202301,,129.1250065,35.15661833
영업/정상,대림e마트 식당,외식,한식음식점,한식 일반 음식점업,수영구,202301,,129.1168881,35.18126582
영업/정상,이춘봉인생치킨 연지점,외식,호프·간이주점,기타 주점업,부산진구,202301,,129.051672,35.17177467
영업/정상,버드나무집,외식,한식음식점,한식 일반 음식점업,부산진구,202301,,129.0636348,35.16059634
영업/정상,솔트컴퍼니,외식,한식음식점,한식 일반 음식점업,해운대구,202212,,129.1844233,35.17015646
영업/정상,열정국밥,외식,한식음식점,한식 일반 음식점업,수영구,202212,,129.108775,35.15257862
영업/정상,옛날무쇠삼겹,외식,한식음식점,한식 일반 음식점업,사하구,202212,,128.9652056,35.08217451
영업/정상,두딸보쌈,외식,분식전문점,기타 간이 음식점업,사하구,202212,,128.972829,35.06131083
영업/정상,골목갈비,외식,한식음식점,한식 일반 음식점업,서구,202212,,129.0229082,35.09470865
영업/정상,프랭크버거 부산온천점,외식,양식음식점,서양식 음식점업,동래구,202212,,129.0825728,35.21807601
영업/정상,올라 김밥앤티,외식,한식음식점,한식 일반 음식점업,해운대구,202301,,129.1277189,35.18740296
영업/정상,경주초장집,외식,분식전문점,기타 간이 음식점업,기장군,202301,,129.215203,35.24353311
영업/정상,오오 스튜디오,외식,분식전문점,기타 간이 음식점업,연제구,202212,,129.0792842,35.18463236
영업/정상,언더우드(under wood),외식,분식전문점,기타 간이 음식점업,부산진구,202212,,129.0663967,35.15947951
영업/정상,육담도,외식,한식음식점,한식 일반 음식점업,부산진구,202212,,129.0681794,35.15904277
영업/정상,어닝 썬라이즈(Awning Sunrise),외식,분식전문점,기타 간이 음식점업,수영구,202212,,129.1169477,35.15839817
영업/정상,남다른 썬치킨 당감1호점,외식,호프·간이주점,기타 주점업,부산진구,202301,,129.0394556,35.16717983
영업/정상,정성카츠,외식,양식음식점,서양식 음식점업,부산진구,202301,,129.0644553,35.15507188
영업/정상,캥거루,외식,중식음식점,중식 음식점업,서구,202301,,129.015898,35.11503468
영업/정상,대패꽃마을,외식,한식음식점,한식 일반 음식점업,서구,202301,,129.0222534,35.09602397
영업/정상,부산국수전골,외식,한식음식점,한식 일반 음식점업,금정구,202301,,129.0890921,35.23370628
영업/정상,돈컷츠,외식,양식음식점,서양식 음식점업,금정구,202301,,129.0992743,35.21391153
영업/정상,브런치 앤 디너 테라비 가덕점,외식,분식전문점,기타 간이 음식점업,강서구,202301,,128.8096302,35.03336036
영업/정상,브런치 앤 디너 테라비 가덕점,외식,분식전문점,기타 간이 음식점업,강서구,202301,,128.8096302,35.03336036
영업/정상,앰 가이(EM GAI),외식,분식전문점,기타 간이 음식점업,사하구,202301,,128.9907941,35.09841984
영업/정상,나다(NaDa),외식,분식전문점,기타 간이 음식점업,동구,202212,,129.0499629,35.13849413
영업/정상,호맥,외식,한식음식점,한식 일반 음식점업,기장군,202301,,129.2270993,35.26524711
영업/정상,호맥 토곡점,외식,한식음식점,한식 일반 음식점업,연제구,202301,,129.1066234,35.18309632
영업/정상,뉴욕버거,외식,분식전문점,기타 간이 음식점업,연제구,202301,,129.0943937,35.1916211
영업/정상,춘리 마라탕,외식,중식음식점,중식 음식점업,서구,202301,,129.0156837,35.11441558
영업/정상,푸디스트(주) 고메이플레이스 부산대병원점,외식,분식전문점,기타 간이 음식점업,서구,202301,,129.0190575,35.1005513
영업/정상,수백당 남포점,외식,한식음식점,한식 일반 음식점업,중구,202301,,129.0262179,35.09967809
영업/정상,전통콩나물해장국,외식,한식음식점,한식 일반 음식점업,기장군,202301,,129.2270993,35.26524711
영업/정상,짬뽕관 부산수영점,외식,중식음식점,중식 음식점업,수영구,202301,,129.1147639,35.16413565
영업/정상,광복경양식,외식,양식음식점,서양식 음식점업,중구,202212,,129.0308022,35.10016554
영업/정상,풍전포차,외식,한식음식점,한식 일반 음식점업,연제구,202301,,129.1081458,35.18811252
영업/정상,빠다집,외식,양식음식점,서양식 음식점업,수영구,202301,,129.1134991,35.15007065
영업/정상,루이안 수영점,외식,중식음식점,중식 음식점업,수영구,202301,,129.1158311,35.16717312
영업/정상,마실포차,외식,분식전문점,기타 간이 음식점업,수영구,202301,,129.1094025,35.16111195
영업/정상,더라스트버거 텍사스,외식,분식전문점,기타 간이 음식점업,해운대구,202301,,129.1960324,35.17674836
영업/정상,88양곱창센터2호,외식,분식전문점,기타 간이 음식점업,사하구,202102,,128.9640023,35.10680631
영업/정상,메이포 베트남 쌀국수 해운대점,외식,분식전문점,기타 간이 음식점업,해운대구,202301,,129.1692552,35.16516434
영업/정상,겟섬라운지,외식,분식전문점,기타 간이 음식점업,해운대구,202301,,129.1643415,35.16104497
영업/정상,흐흐흐,외식,한식음식점,한식 일반 음식점업,동래구,202301,,129.1030001,35.19190664
영업/정상,여기어때,외식,한식음식점,한식 일반 음식점업,동래구,202301,,129.0852679,35.216945
영업/정상,한-베뷔페,외식,한식음식점,한식 일반 음식점업,사상구,202212,,128.9849548,35.16393911
영업/정상,연돈볼카츠 부산서부터미널점,외식,양식음식점,서양식 음식점업,사상구,202212,,128.9819713,35.16332646
영업/정상,맛있는바다,외식,한식음식점,한식 일반 음식점업,부산진구,202301,,129.036269,35.16766072
영업/정상,어풋홀드,외식,양식음식점,서양식 음식점업,부산진구,202301,,129.0660208,35.15659221
영업/정상,(주)국제식품 초원농원 양정점,외식,한식음식점,한식 일반 음식점업,부산진구,202301,,129.0684201,35.17482419
영업/정상,손찬반찬백화점,외식,한식음식점,한식 일반 음식점업,기장군,202301,,129.1777574,35.32116326
